,Date,Open,High,Low,Close,Volume,SP_Close,NYSE_Close,NASDAQ_Close,RUSS_Close,FTSE_Close,N225_Close,GOLD_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close,Signal
344,3/25/11,11894.617501272465,11991.950509970742,11883.579856030503,11968.10065433353,132293554.19049786,1288.473465,8177.681226,2674.527698,805.1055593,5850.475926,9342.035848,1458.033279,6.582676386,0.70824014,0.621863436,80.52801118,2
345,3/28/11,11979.392282148961,12010.37554759801,11955.657824157992,11975.02174773769,129641854.32329997,1286.984417,8165.633496,2672.118579,806.9995433,5879.036221,9300.601932,1451.47649,6.578091386,0.713764051,0.624922987,81.15702549,1
346,3/29/11,12008.73300813391,12138.232515282827,12046.093596623687,12189.078175360533,114690774.19935134,1310.667387,8277.133638,2742.53421,824.3662144,5924.157407,9330.729025,1457.94127,6.57884692,0.711101465,0.625818244,81.5291099,1
347,3/30/11,12186.725000165781,12300.652714486012,12208.069616986679,12308.10846309847,137414089.82573467,1325.902934,8362.465373,2783.447871,838.2544836,5953.39559,9481.773123,1467.065717,6.582066129,0.708917769,0.625735295,82.11029152,2
348,3/31/11,12276.093490648298,12239.606357690971,12206.773755986236,12135.669596343268,176812863.61944872,1307.704359,8286.780323,2736.589407,828.9849705,5914.842835,9521.154195,1476.424845,6.577255659,0.708670333,0.624086599,82.69159857,1
349,4/1/11,12128.619993525677,12214.652378053963,12168.950812205803,12228.24934401923,131925887.08115745,1319.874629,8363.889796,2771.104064,835.7442578,5994.479387,9554.760746,1477.724326,6.564970382,0.706114051,0.625639291,82.53687891,2
350,4/4/11,12221.079533144977,12277.925025242985,12199.51228630939,12247.317042115734,122284351.00324687,1319.452619,8359.828512,2772.004073,833.9221197,5993.692063,9581.733212,1481.004703,6.571138394,0.703281892,0.621693137,83.58052785,2
351,4/5/11,12230.840236996239,12250.7719221,12159.895513401023,12182.08831701613,140606745.86823136,1312.534678,8346.041743,2756.65336,835.6457275,5988.411904,9472.532287,1506.738151,6.571266023,0.703084093,0.620204077,83.39292464,1
352,4/6/11,12167.747580953743,12247.103914131874,12233.435207956136,12259.30584689661,168251911.8708874,1321.790074,8390.566918,2791.87417,842.9154265,6011.744753,9486.978439,1509.912577,6.573054676,0.702842598,0.61516006,84.32252998,1
353,4/7/11,12262.612308709386,12293.161284649803,12159.298979536481,12247.000127551766,164778773.31400383,1322.112934,8391.310252,2791.204524,843.6591139,5960.253196,9611.557545,1506.973528,6.571309634,0.69875826,0.615127282,84.3473896,2
354,4/8/11,12286.944637173308,12276.919168669281,12183.981493923377,12176.912146144065,141255395.71329555,1309.825391,8356.076068,2743.201115,829.9230803,5979.974823,9751.003448,1522.899636,6.574831279,0.70024091,0.616338158,83.90700541,2
355,4/11/11,12171.61797050664,12204.456348837495,12126.24659352497,12153.553589260488,125531632.98642525,1306.877803,8323.460061,2741.453993,826.2933105,5980.936155,9738.874837,1511.06697,6.564090446,0.692646016,0.612504868,83.94922549,2
356,4/12/11,12163.8216845394,12182.024848173487,12067.376832568796,12118.131437866065,150633239.89213574,1304.871769,8268.934705,2740.79293,818.1353822,5898.285251,9626.91325,1500.738237,6.561931856,0.694450674,0.614561342,83.87393191,1
357,4/13/11,12122.666407868304,12180.317743259806,12077.306332347458,12173.10076057523,131343864.06212245,1310.378144,8301.663173,2765.838114,824.876967,5927.16164,9672.423931,1504.351176,6.567638565,0.691755119,0.616796064,83.02146673,2
358,4/14/11,12157.824836376494,12165.747393547545,12020.260617429352,12122.279498955042,161032323.55747437,1303.399454,8266.948866,2749.672076,824.9347182,5884.663029,9792.890334,1516.297731,6.562398052,0.693149115,0.616343073,83.2146037,1
359,4/15/11,12135.188213977204,12221.283945119038,12103.811215038915,12171.879985896168,247688180.13117957,1307.350579,8281.068915,2750.072598,825.4231069,5918.070568,9716.671709,1526.338557,,0.693877256,,,2
360,4/18/11,12157.571485336211,12149.509252777294,11893.457638235019,11997.69298722419,205835856.09399498,1290.536258,8150.993209,2716.772142,813.1103357,5805.717989,9635.61096,1534.264411,6.560411621,0.693771294,0.615633158,82.90744772,1
361,4/19/11,11968.879165725764,12092.179075707792,12004.720103927802,12105.7535317129,137288149.14401713,1300.180778,8213.292571,2735.941859,817.5739169,5814.741049,9567.291982,1536.298238,6.55705442,0.703719072,0.618607133,82.43476631,1
362,4/20/11,12091.052299855912,12264.83703055507,12038.489289408104,12203.621769871379,219548901.68939117,1308.001871,8292.105497,2766.529566,827.2635008,5933.511045,9686.615737,1544.860726,6.565177625,0.698397576,0.61786662,82.41202934,1
363,4/21/11,12190.699541998452,12232.52409562811,12131.639515171715,12211.111092580542,166033594.0311353,1309.242438,8306.686214,2761.346994,827.0908758,5916.33492,9729.564227,1544.816871,6.560420916,0.691508901,0.615888543,82.25922272,1
364,4/25/11,12209.532822210935,12258.300749014565,12139.733689585173,12215.725058937336,134219317.80271566,1309.468162,8299.773452,2770.246653,828.287144,,9594.694384,1549.710913,6.535047454,0.690852961,0.611902411,81.48635092,1
365,4/26/11,12222.10095855445,12339.34641523856,12177.227226548432,12302.438317016133,176399924.2657524,1319.212332,8353.456476,2786.431492,834.8566615,5966.975859,9502.697859,1540.53663,6.53171098,0.688007469,0.614995146,81.59785947,1
366,4/27/11,12308.573632303895,12461.46369722174,12294.759453197392,12425.314204577,136203589.6043978,1329.915705,8410.817135,2819.91683,842.6962543,5941.087147,9710.352531,1560.051836,6.560014783,0.684450311,0.613708757,81.06625156,2
367,4/28/11,12403.434964751881,12479.385565304961,12348.704592639624,12431.44824618833,151094213.77438453,1327.7264,8406.55436,2806.230841,843.1520046,5929.81768,9776.86453,1563.631217,6.54100598,0.68245826,0.610090701,81.6776537,1
368,4/29/11,12401.811711099823,12497.594848173485,12422.255699323996,12484.280950924942,341292854.76597375,1331.50559,8421.316144,2814.213324,842.1233326,,,1589.940806,6.549136728,0.67914358,0.61165162,80.93110434,1
369,5/2/11,12499.908293658478,12600.86934573878,12480.849802909655,12513.695253713786,143468658.21882898,1332.023593,8419.435639,2817.793143,837.7896186,,9808.062028,1572.066181,6.519060403,0.682709692,0.610745808,80.83117485,2
370,5/3/11,12511.535996181718,12553.798349722843,12448.582109239887,12510.277139503958,187707396.59864306,1326.027099,8358.509127,2790.896512,829.2122392,5957.723897,,1563.688639,6.527119292,0.684044029,0.612765701,80.78098148,2
371,5/4/11,12506.575279050243,12541.415976991546,12360.84967010753,12423.568069118832,190101969.41847485,1315.831314,8281.86455,2771.146405,818.9588041,5861.433972,,1546.932221,6.536587668,0.684578495,0.618176663,80.62954836,2
372,5/5/11,12407.24641672178,12447.107455521871,12220.774508531611,12309.072606524764,178613810.94127253,1305.414567,8187.148224,2764.915352,817.0266748,5804.42145,,1496.277311,6.529687732,0.684047704,0.618753714,80.66008917,1
373,5/6/11,12308.862255588536,12533.776278009696,12354.134092418286,12440.446386958585,168669751.6229901,1320.369507,8269.811544,2804.553462,829.5267324,5858.771538,9586.201119,1519.714414,6.521977796,0.696162704,0.62119724,80.44704323,1
374,5/9/11,12449.937186974103,12559.510412582515,12449.55027214383,12525.708662301657,140768733.47336638,1330.166763,8329.59262,2834.110204,837.9943463,5849.376962,9464.822158,1531.720682,6.520243416,0.703554713,0.621886257,80.61489772,1
375,5/10/11,12526.849958111774,12624.481275796326,12523.406854702482,12575.418432111306,172575360.2993956,1338.806209,8399.443753,2850.672926,849.3589015,5927.366247,9502.685495,1532.598765,6.528931557,0.698448309,0.620508992,80.24761139,2
376,5/11/11,12589.229281706286,12543.447143436875,12418.913164574105,12392.67380307191,213338250.51630574,1317.584499,8270.224031,2798.458075,824.8212273,5875.86089,9598.295165,1523.367499,6.52622489,0.696178136,0.617866509,80.63976451,1
377,5/12/11,12407.955568558875,12526.315227102215,12340.748961386855,12513.909062036053,218320664.8589352,1329.126723,8327.766202,2824.352963,832.224287,5834.790035,9428.854462,1520.73561,6.518860792,0.701687713,0.618664067,80.57101451,2
378,5/13/11,12519.028194056884,12541.78919921377,12363.000829912753,12403.744404665535,180320210.67566827,1317.555962,8244.88813,2789.827621,821.1634982,5827.577081,9449.078988,1511.602593,6.522782292,0.698197424,0.61961099,80.42559701,2
379,5/16/11,12413.00957254294,12495.126569731698,12387.543929514346,12417.507822992227,189282648.92268023,1314.11026,8236.385099,2759.140354,814.2802153,5836.035394,9478.742301,1512.11019,6.507881426,0.705751102,0.622409855,79.8573522,2
380,5/17/11,12417.271190072819,12415.391055787475,12288.708758199606,12347.51583494442,189474728.60395515,1313.092117,8239.499142,2758.570565,813.6183109,5793.471605,9464.85706,1517.184591,6.517263779,0.701652598,0.61986506,79.74868853,1
381,5/18/11,12383.554958997123,12511.927027899028,12376.36357094861,12522.677317016132,155915848.1258675,1335.368914,8361.761919,2824.458931,834.1353906,5835.277299,9472.436265,1526.058345,6.513285275,0.697222747,0.616717603,80.43505584,2
382,5/19/11,12514.70442513258,12563.613434273531,12443.27367851833,12516.868791119718,148746800.31710255,1332.278065,8351.522505,2813.476788,830.393283,5886.115553,9331.592394,1526.152635,6.517723758,0.698004627,0.620227603,80.66039643,2
383,5/20/11,12483.143331285746,12534.79681807167,12398.111378828204,12466.88468266465,171541221.29983827,1330.311606,8326.208955,2821.15803,832.9698621,5875.166585,9355.440863,1541.540257,6.509617561,0.695006529,0.616357582,81.10290648,2
384,5/23/11,12484.847395030767,12485.353148306289,12334.588620970742,12373.976453359646,137055006.16039604,1318.196418,8227.895882,2786.712337,821.1389236,5762.460008,9211.637648,1546.345843,6.493697476,0.702886401,0.617862005,80.87839857,2
385,5/24/11,12383.099090471225,12434.607858354982,12346.890608575879,12376.428201920957,132429100.89257842,1318.173974,8250.506542,2775.807822,816.6050679,5800.775419,9352.410545,1558.774086,6.513173608,0.705465568,0.62099147,81.10784067,2
386,5/25/11,12375.072344123288,12447.198911918507,12296.102016278403,12361.043062478726,150721150.47203836,1315.844895,8250.042049,2771.527787,819.00787,5830.506569,9321.338933,1563.438309,6.506457347,0.699610845,0.618956727,81.03782186,1
387,5/26/11,12334.418005920541,12387.830611785705,12242.274065857862,12344.087865488907,158829649.80802774,1319.401836,8296.436033,2784.162333,825.2170776,5805.259325,9432.847342,1556.832572,6.501096984,0.70114576,0.614810402,81.01700562,1
388,5/27/11,12334.035203795705,12432.391948660426,12328.655008752945,12400.57703326226,155884439.53799677,1324.078826,8344.173346,2788.958588,831.044426,5834.747244,9320.479612,1573.867315,6.50238333,0.697924905,0.611285723,80.25847699,1
389,5/31/11,12408.318647797478,12504.399013733468,12351.311396535151,12446.128874785058,217168428.02847928,1327.853823,8380.425736,2799.080553,836.6502737,5872.636045,9530.074591,1576.539326,6.481136664,0.68709638,0.607445573,79.96630883,2
390,6/1/11,12442.552198040948,12496.090961497965,12216.550134914967,12258.05701112857,181041619.7062128,1306.118011,8251.784541,2746.050177,816.5186314,5856.827822,9538.060919,1581.506729,6.486510766,0.683267769,0.607942154,80.31852186,1
391,6/2/11,12264.144486664232,12309.660903950376,12164.166075596684,12246.348649021444,173762443.07938674,1307.840034,8276.209605,2755.260465,818.6658027,5786.878946,9411.077576,1572.646846,6.484440403,0.684650674,0.611552261,79.9787896,2
392,6/3/11,12267.39025027645,12323.60125366264,12198.063069841926,12282.146134634548,157137918.9536674,1307.724049,8287.869495,2741.841288,814.455276,5813.889109,9318.98137,1576.821478,6.484126343,0.677275397,0.609329419,80.02622806,2
393,6/6/11,12274.597939519479,12283.44800443732,12188.692551913638,12205.41816208032,166096245.6468945,1292.346816,8177.537928,2709.244856,799.6161967,5831.318717,9167.455136,1577.8877,6.469795146,0.673429756,0.60481615,79.40215605,2
394,6/7/11,12211.089586265827,12309.974923428023,12198.84692995702,12202.95656845482,165173456.80227298,1290.344651,8182.962279,2701.575343,796.5265332,5851.912654,9303.519922,1580.116672,6.470617604,0.679360781,0.608723842,79.54567656,2
395,6/8/11,12190.672857624835,12171.328739275745,12092.7624412452,12073.564514448624,162516714.88106892,1272.982549,8068.811172,2641.848991,778.8216283,5795.97608,9374.882652,1574.231153,6.486362924,0.674713666,0.60628615,79.51214323,1
396,6/9/11,12065.206545097168,12200.617167783936,12010.052454525414,12116.06874640967,172616064.1506572,1280.779352,8122.540305,2646.765246,780.8788129,5824.722553,9416.990739,1587.13012,6.481150873,0.682455739,0.609192197,79.34034836,2
397,6/10/11,12120.649431330014,12156.316025685659,11922.838355366493,11979.11978669298,201917263.7965182,1266.574337,8013.678848,2613.720447,768.9273255,5751.063293,9450.316643,1575.097212,6.48297957,0.687674499,0.612365594,80.05902485,2
398,6/13/11,11965.201609284863,11982.553546712663,11911.025951648035,11928.072566684126,176007343.47779313,1262.768671,7987.003603,2599.115015,764.7650192,5754.376124,9478.427479,1563.022126,6.48279177,0.696880888,0.617205402,80.01081759,1
399,6/14/11,11928.486230798804,12073.433621967199,11884.794358022535,12003.806187755397,175934448.39147174,1275.130729,8072.699349,2635.550181,777.5250148,5788.017658,9565.143264,1573.391762,6.493547134,0.693185632,0.613466919,80.04406545,2
400,6/15/11,12011.502401670874,12052.3832324143,11822.00013048823,11874.907484789483,185596891.95056868,1260.208148,7949.049588,2621.403444,767.751739,5752.597222,9571.849749,1578.438799,6.480861514,0.690678281,0.614973116,80.91032827,1
401,6/16/11,11879.576341467242,11975.23213901014,11828.906566964546,11936.427378547784,160378742.32684138,1262.464961,7943.733895,2619.491607,769.514426,5722.533068,9335.332745,1575.926488,6.487881984,0.702581337,0.619804569,81.08678169,2
402,6/17/11,11936.322118359672,12035.867575043783,11888.675159262022,11934.115718521223,330416551.0917816,1260.985182,7957.412257,2596.172134,765.1779851,5737.505247,9345.421989,1576.367615,6.488907775,0.703904499,0.620760445,80.94484045,1
403,6/20/11,11930.46127727955,12050.588225774194,11906.965849833072,12047.791455573015,149376962.7783686,1271.891048,8014.062452,2615.686994,775.2818762,5718.251521,9347.103091,1581.240155,6.47378207,0.697215269,0.620913906,80.79657314,1
404,6/21/11,12057.297943946216,12172.31844268433,12057.829315968529,12152.167856635433,152579915.4122774,1287.782557,8135.054466,2662.505343,791.2111591,5808.278307,9522.39986,1587.844325,6.491130275,0.696826187,0.618942069,80.79092955,2
405,6/22/11,12163.101175464586,12231.121474999514,12094.917177854319,12121.472810154688,-20747092.113176346,1284.69763,8103.528043,2662.32355,787.2993264,5823.070921,9635.20897,1586.181982,6.477484634,0.694426743,0.62010271,80.86112785,2
406,6/23/11,12124.213694278222,12138.80860647362,11915.940210169505,12089.382699486252,184369915.4122774,1282.941393,8069.818087,2673.254675,788.2267589,5723.63686,9622.223535,1564.803226,6.47236442,0.698171935,0.626596492,80.98515648,2
407,6/24/11,12112.797403884242,12148.719482967643,11969.381732967202,12021.06528027421,268159879.99837744,1271.409751,8009.530345,2647.407003,785.2405836,5752.779299,9732.216918,1547.334003,6.471397198,0.697694884,0.62842271,80.97874387,1
408,6/27/11,12014.993371126384,12199.211868979151,12038.03966568079,12183.03139359869,173387586.94835532,1287.460964,8101.082133,2684.216972,795.8574583,5766.840498,9645.740404,1541.236568,6.470025873,0.699416401,0.630638052,80.78891054,1
409,6/28/11,12178.069205566402,12328.742231971626,12160.351037969414,12320.537989437556,153152708.68363643,1302.101079,8183.588016,2720.660797,804.6999904,5803.328086,9740.713071,1543.60556,6.479460296,0.693793174,0.629264547,81.25662443,1
410,6/29/11,12324.20886913435,12439.148132812707,12338.537833011469,12445.711119140966,102290344.80581439,1319.182482,8300.433877,2753.769796,810.487693,5908.389991,9783.718599,1548.77124,6.46734504,0.69185935,0.630267582,81.51553148,1
411,6/30/11,12462.992928452635,12657.269903507706,12534.403614330638,12693.050871243668,176580136.74915212,1344.564186,8444.877892,2830.306529,827.177268,6020.81369,9804.022734,1538.001469,6.45353583,0.68443576,0.625181791,81.28954323,1
412,7/1/11,12685.12480981607,12799.15908013453,12622.951945450603,12775.955798202498,142450415.63361427,1353.337856,8486.612058,2848.484984,833.2158559,6053.31843,9816.747772,1524.656804,6.442370125,0.685246721,0.620353329,81.64843703,2
413,7/5/11,12751.890701803675,12725.227026128332,12677.942135800313,12687.2835317129,153399778.18341506,1342.884912,8418.153784,2839.467756,829.7341073,6010.435251,10093.83185,1550.323464,6.441571129,0.685935247,0.618565701,81.43591225,2
414,7/6/11,12681.42571287052,12728.226548040682,12628.00065726999,12679.328011571246,156394674.15508395,1337.015492,8367.176914,2833.946135,827.7245987,5983.43082,10096.53304,1565.809605,6.45584989,0.691999756,0.621570103,81.40761844,1
415,7/7/11,12664.88554908123,12797.552608244314,12626.42684142227,12751.519529942205,178786294.34100693,1349.62269,8443.472022,2870.471647,840.4471219,6039.185978,10096.67043,1570.576786,6.452964313,0.694607875,0.623128073,81.32875926,2
416,7/8/11,12764.852237881585,12785.605109350998,12634.750803352328,12701.544479034725,180129919.83901492,1342.082221,8397.403492,2870.365383,837.6998753,5977.205158,10088.0241,1579.045843,6.454723074,0.6917967,0.622451428,81.66248404,2
417,7/11/11,12699.36056900155,12721.452440028288,12535.098736065918,12587.6641337492,182540570.5694266,1322.148941,8242.61185,2820.732576,819.9339125,5926.923456,10025.36793,1583.964868,6.442634035,0.697088666,0.619411022,80.92178725,2
418,7/12/11,12579.893313578797,12641.639531661756,12519.508284538693,12534.720096564604,185726134.97845712,1316.808472,8209.685081,2796.871257,817.3506057,5859.309215,9866.176415,1597.184481,6.449710574,0.706379777,0.621162667,80.89408148,2
419,7/13/11,12523.46351720872,12666.614352378887,12484.592286309387,12509.813022638089,175154997.30692106,1309.348799,8205.780349,2773.642727,816.5269404,5853.347773,9895.726946,1611.011185,6.444722198,0.712214008,0.621001406,80.17349985,2
420,7/14/11,12503.954907204296,12568.833161586499,12393.483127389512,12416.980676467218,159794930.90585864,1298.725754,8149.158516,2729.934405,802.9017921,5765.337742,9967.293881,1621.69824,6.476251471,0.700981059,0.614239483,80.06556502,1
421,7/15/11,12411.997859838204,12470.16418416286,12330.350245583404,12396.971920380453,243953673.7124102,1300.221375,8152.931659,2743.211359,806.3764358,5781.155379,9945.950728,1622.721501,6.418166087,0.703056636,0.615667902,80.21986673,2
422,7/18/11,12401.467045318506,12437.406012405447,12206.820891887077,12313.539158096257,180816737.01475638,1289.270937,8065.373868,2719.311673,795.9926642,5693.109215,,1635.582484,5.902417753,0.70446373,0.616218244,79.81411203,1
423,7/19/11,12297.807828851042,12507.583520152237,12261.07463248026,12462.002664072352,196936444.85008174,1304.59551,8160.135652,2761.548836,813.1204907,5713.870701,10040.38071,1619.119556,6.445666749,0.704826786,0.620724077,79.4305975,2
424,7/20/11,12466.082481352149,12472.914883587386,12373.797961386854,12389.904602983373,150635789.69293255,1296.591681,8148.452288,2728.404183,806.5641604,5781.744246,10199.77005,1630.462185,6.439882112,0.701720653,0.61840771,79.54682229,1
425,7/21/11,12387.252348550022,12591.322099169502,12335.618355366494,12514.015550305197,213427622.36225528,1311.51053,8259.054289,2740.793918,814.8285783,5830.825749,10177.40608,1622.176252,6.430715232,0.696879927,0.619811535,79.24904387,1
426,7/22/11,12527.279803175963,12577.675264286812,12431.366806008371,12491.777095236583,163196927.36446863,1312.63497,8259.334931,2759.536742,815.2658293,5851.585824,10198.7989,1636.049719,6.428268031,0.691585183,0.613091641,78.85447742,2
427,7/25/11,12487.789360502213,12539.938681728157,12338.210577588716,12422.556891606657,161817011.47248104,1305.764018,8218.005975,2743.877503,805.2943552,5838.729122,9998.82514,1647.76961,6.413251856,0.692624756,0.613803415,78.67392998,1
428,7/26/11,12430.539232126826,12501.924347952148,12342.176721900358,12402.379171376468,172413151.35738587,1306.676165,8220.320052,2753.774692,802.4190166,5829.153439,9987.367456,1653.089508,6.413196621,0.694986465,0.613680787,78.90481994,2
429,7/27/11,12407.072702689022,12448.631528120364,12220.767416898145,12258.820406436229,196884213.77438453,1286.608325,8080.005201,2697.501757,785.3106102,5773.70679,9947.080755,1645.66806,6.411090574,0.689358388,0.610903329,78.4799928,2
430,7/28/11,12265.456261785968,12379.656494919833,12186.949187593142,12219.735975271997,179608211.11834204,1283.5018,8059.58196,2699.101133,786.3481666,5808.210604,9801.957563,1646.913657,6.417122518,0.695440226,0.613159804,78.64615327,2
431,7/29/11,12198.232020971449,12169.290841976053,12006.26320264405,12051.93386814495,242954740.55614638,1266.85995,7962.612062,2672.173457,779.5566748,5741.773038,9706.302101,1654.383819,6.412938416,0.699953281,0.612859334,78.61743896,2
432,8/1/11,12050.926013888668,12174.103927412089,11874.93981176313,12015.819242204267,206338162.4242296,1259.137896,7918.055785,2646.057432,776.2153291,5694.480379,9809.695857,1649.79076,6.405675211,0.699088944,0.612410402,78.41250712,2
433,8/2/11,12012.351848328686,12043.372803020762,11757.879709948167,11789.403248401703,212030269.55127698,1233.369556,7743.511062,2594.422603,754.3936469,5633.147134,9710.111727,1685.693915,6.402874505,0.70335873,0.61688006,78.73563938,1
434,8/3/11,11791.421534030325,11879.02137761129,11632.156969797657,11844.570211659779,213550384.64645183,1243.142642,7769.906051,2634.325042,766.1460196,5511.074449,9547.905577,1690.353222,6.407786899,0.708326294,0.617614889,78.61471823,2
435,8/4/11,11842.945132967907,11895.48229837269,11391.462751116824,11427.654518875363,315649255.8283907,1193.572659,7410.377998,2526.687353,727.4248953,5347.573523,9683.372672,1675.345956,6.406045617,0.700824264,0.611671214,78.49026225,2
436,8/5/11,11419.094929337982,11595.557176637407,11180.95830667238,11480.480645480055,397069406.3374655,1193.145032,7399.138698,2505.673745,715.2568342,5212.787566,9299.87762,1688.864921,6.409478629,0.713174371,0.61812724,80.43936075,2
437,8/8/11,11463.53571287052,11506.176415238559,10889.341657712665,10930.130202806306,464944988.4534461,1122.644842,6947.50741,2344.243935,660.7048997,5079.953549,9164.75958,1738.939422,6.412205146,0.704723217,0.613459312,79.61208041,1
438,8/9/11,10942.814694720895,11360.74749093577,10760.827076039357,11361.512712766464,428012863.6194487,1174.536785,7299.586794,2463.186432,704.5438417,5149.326322,9012.936074,1758.886083,6.408246984,0.70956264,0.617422667,79.26160712,2
439,8/10/11,11343.724433543382,11368.385609572335,10830.845385025634,10860.651619362303,407591154.8987759,1124.647825,7140.684023,2367.895113,671.5609289,4995.538536,9031.005407,1802.580935,6.407084164,0.699314499,0.616809056,78.90833661,1
440,8/11/11,10874.324584052458,11382.990726880877,10815.964433277073,11213.122230252076,420454080.9722597,1167.236966,7263.631389,2451.539672,699.3702118,5138.234149,9057.650693,1776.029485,6.386596984,0.70934373,0.621474526,78.72604195,1
441,8/12/11,11214.445659749668,11427.604772918949,11193.000276570565,11337.270561372043,268159698.50214016,1174.832619,7313.294218,2470.644351,703.0384809,5264.720128,9081.479979,1764.468089,6.367428565,0.703961657,0.616152688,78.74673468,1
442,8/15/11,11350.167682768704,11579.042280665739,11334.218196003943,11542.441043886429,227236046.44370723,1197.294904,7475.574913,2511.28297,723.4939435,5302.512213,9207.891015,1781.903344,6.368525852,0.700902085,0.613221705,78.80298148,2
443,8/16/11,11546.676248505755,11591.013945119037,11364.08726638907,11514.636515333972,223945001.73365855,1192.739237,7422.872022,2503.363568,715.8077549,5328.606724,9282.451969,1800.418755,6.35945848,0.695022491,0.609834953,78.65047079,1
444,8/17/11,11515.341250719124,11693.861457292565,11445.300148195178,11567.455355528748,202633868.48885995,1198.154461,7473.224855,2495.856392,716.4905659,5312.778593,9253.464207,1803.631361,6.348068907,0.697277277,0.607226748,78.83475114,2
445,8/18/11,11554.42828923174,11565.32722533152,11061.842007424926,11171.093111172839,328881287.7009007,1146.763438,7160.473102,2359.566162,674.7205084,5102.300904,9060.1106,1833.691479,6.346622839,0.6950617,0.603886449,78.5268443,2
446,8/19/11,11168.046089143207,11288.625764508146,10942.563083122137,11017.620915511041,356663421.388373,1130.752026,7060.492381,2325.961138,665.1457142,5069.074559,8856.053826,1857.579636,6.354871899,0.699224221,0.605332389,78.61827336,1
447,8/22/11,11029.801060369413,11266.51130678349,11048.157217694958,11105.594341805861,249126103.99129465,1137.457117,7111.322602,2350.794635,671.8295079,5163.643827,8798.553956,1897.733861,6.344559484,0.697144627,0.604687603,78.6460428,1
448,8/23/11,11096.748829293714,11396.118070838382,11100.933897641837,11413.692216971864,246383053.96916097,1176.484226,7327.066046,2461.217888,701.0639745,5182.787896,8903.6254,1837.146616,6.366170082,0.698430119,0.6064335,78.80942015,1
449,8/24/11,11417.967306496017,11599.79954051523,11388.630909594029,11619.45734756062,228940167.7363146,1198.362491,7417.764284,2500.512377,711.6293707,5283.607143,8891.88154,1777.271176,6.361605809,0.698070162,0.605678629,78.88201567,2
450,8/25/11,11616.416961210492,11723.358504658654,11503.720263290354,11522.41676765801,256331801.20245007,1189.520198,7339.382377,2475.550031,698.3261569,5256.044488,8970.612592,1790.555798,6.361451664,0.701231786,0.611043735,79.44271567,1
451,8/26/11,11513.265372011732,11645.828628607305,11296.517611674595,11661.027042115733,267886635.199794,1208.292407,7442.363018,2527.460381,713.2466217,5225.721737,9063.984821,1837.351067,6.361939164,0.705204969,0.613982795,79.72982977,1
452,8/29/11,11670.634588479195,11885.04363967415,11625.062197774638,11848.563823877575,202696006.60306978,1232.378945,7600.354276,2583.926361,740.4775336,,9164.925814,1800.305258,6.346794805,0.699522918,0.612185359,79.33893789,2
453,8/30/11,11845.587678341966,11919.264144322224,11710.648771479817,11825.229587489794,220480628.11701402,1228.541823,7575.216542,2579.394666,738.0175823,5358.309546,9337.30772,1844.987925,6.334231193,0.696585269,0.609341257,79.52443404,1
454,8/31/11,11817.822924025897,11983.933595406776,11748.967270815805,11863.91072516133,265463200.0514983,1231.025647,7620.9271,2573.182284,734.7688395,5452.411045,9381.078977,1836.486796,6.353977005,0.701604371,0.612328265,79.37741481,2
455,9/1/11,11853.311963423861,11962.904874733911,11709.754495251398,11735.17234977399,216954652.0213965,1215.895554,7529.460805,2535.474059,716.6767501,5433.272949,9574.984373,1834.021729,6.359638587,0.702822192,0.61400427,79.29636951,2
456,9/2/11,11742.54221132116,11762.4927366197,11504.421794941527,11556.414775626135,211522735.24406138,1195.508883,7393.338348,2492.091244,698.5155548,5359.921494,9565.546044,1885.017972,6.360119591,0.707872298,0.615944633,79.1790772,2
457,9/6/11,11556.064632746571,11566.158385136743,11236.881369974728,11438.343620247648,249968472.2958542,1181.597316,7284.429056,2457.772594,692.3782507,5203.47813,9162.107513,1872.489737,6.35785677,0.715784863,0.61926568,78.88841716,1
458,9/7/11,11435.84650525653,11703.238256761357,11411.475460280171,11684.196829632334,191990663.53091398,1210.074439,7458.805936,2520.186308,716.6636469,5359.089638,9283.996003,1821.724873,6.373517454,0.715069734,0.624126043,79.47272058,2
459,9/8/11,11680.572804503987,11744.812262958787,11535.546797154895,11560.165253713785,207596564.37199408,1196.280273,7356.101783,2490.520952,697.7905969,5374.122707,9315.578023,1863.351628,6.38215895,0.711578858,0.622842325,79.25696332,2
460,9/9/11,11574.402720395972,11571.194657823773,11223.218213710894,11261.741442292803,240686697.17411894,1163.455599,7134.603505,2427.036826,677.1168076,5258.161463,9262.019491,1849.543912,6.369600958,0.72047873,0.622926812,79.35604985,1
461,9/12/11,11257.597452578353,11343.99772112612,11084.667974667069,11335.596258583197,214345134.53578338,1174.124771,7144.463169,2467.118318,683.6371131,5181.769378,9027.823139,1817.134772,6.368821877,0.738080354,0.628635787,79.46453297,1
462,9/13/11,11336.690834605799,11438.849766278843,11234.747115879994,11370.953120026314,214188914.96960366,1184.36725,7199.514864,2507.204564,695.5724738,5223.383046,9029.654446,1831.486548,6.394122198,0.736416657,0.630100936,79.40336994,1
463,9/14/11,11388.94834235259,11678.024591422713,11282.222520926476,11537.437546763807,214599308.94924068,1205.749928,7313.63922,2564.473984,711.6997248,5279.873963,9030.945748,1818.306667,6.397035574,0.738085952,0.633490915,79.16736652,1
