Date,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,Signal
2010-04-06,10972.49,10987.38,10927.52,10969.99,159960000,2701912085.264427,3902340000,0.17208905738508268,2581344616.3627663,53.700362590661534,1083.9256592219076,541406.3254842258,1152.451429342634,84.51811851416153,11040.975143045227,10527.439856954776,10784.207500000002,0.0,0.0,10893.608666666667,10893.608666666667,10811.187666666676,0.0,0.0,10564.38,10973.55,0.0,0.0,-131.70176241573427,-126.82621670402784,-4.875545711706423,10864.49171901519,10732.789956599456,35.03746900657573,28.553770850796965,9.657056181953603,1.2521073306038388,0.7546444320795918,0.4974628985242471,0.18177755569253007,23.273961545042578,105.97763060053305,-42.22750000000269,48.92834481766371,47.3705550552312,1.5577897624325132,10779.6625,10411.575,10247.3475,10282.49,96.0,8.0,88.0,72.2823251363902,56.022181852033185,-4.734961159313063,57.69971265135084,94.0106065628108,94.14988032509228,-5.989393437189187,303.6227058823552,10875.2322500987,1.7702661707719582,-0.03244164377069758,-0.032446907210292864,6.595207972590322,2.0
2010-04-07,10961.95,10962.66,10845.45,10897.52,187000000,2681059854.22612,3715340000,0.18135718620693048,276596814.02524567,-3346.752914438448,637.0435928896711,-1287253.940850792,1152.451429342634,88.52030666274528,11041.120443732929,10560.608556267072,10800.8645,0.0,0.0,10898.213666666668,10898.213666666668,10814.984666666674,0.0,0.0,10567.33,10973.55,0.0,0.0,-124.58081097632021,-126.37713555848632,1.7963245821661076,10869.572993012851,10744.992182036533,34.401894842648424,25.78980799345907,15.101145529908555,1.1203927262226576,0.8366207576985081,0.28377196852414954,0.18116851621603372,23.433224220560003,65.1829912371047,-14.97450000000208,47.558857146063396,47.92535666691203,-0.3664995208486346,10792.2825,10411.575,10224.505,10282.49,92.0,4.0,88.0,63.859870652233546,48.821087962436984,-3.8643911617367457,56.98401192329929,69.18731282330553,86.41172362029381,-30.812687176694464,285.691941176472,10875.370459771071,1.4479639693985735,-0.6606204745856603,-0.6628122297646755,5.891018203796227,1.0
2010-04-08,10896.99,10949.36,10844.09,10927.07,158930000,2772685784.6906376,3874270000,0.20327522576338916,907994626.3073367,-485.51506952746206,527.135406723752,-804401.54640383,1155.5764467536662,90.1952759964708,11039.547406013233,10598.155593986772,10818.851500000002,0.0,0.0,10903.917333333337,10903.917333333337,10816.40333333334,0.0,0.0,10611.84,10973.55,0.0,0.0,-119.93925858388685,-125.08956016356643,5.150301579679591,10878.418686395493,10758.479427811604,33.78670549271512,23.701365393762067,13.982882719522376,1.0825097022583314,0.8654723051639924,0.21703739709433897,0.17938121363489798,23.618639327155105,63.16794396861643,69.97849999999744,46.878765481224825,48.11523447277708,-1.2364689915522646,10792.2825,10411.575,10233.69,10282.49,88.0,4.0,84.0,65.61904314300034,48.97024930723232,-2.938851310018853,58.57126557688885,79.24380615300852,80.81390851304162,-20.75619384699148,274.94782352941365,10877.950825300304,1.3089323180562782,0.2711626131449929,0.27079563059437817,6.178155055843493,1.0
2010-04-09,10926.92,11000.98,10926.92,10997.35,150660000,2908576791.982026,4024930000,0.1994170070969928,2290907508.2634463,3304.582171777463,761.1404428935757,1399963.6801812963,1163.0088062679595,88.58174839682367,11050.311104032331,10625.942895967675,10838.127000000004,0.0,0.0,10913.72966666667,10913.72966666667,10830.938666666674,1.0,0.0,10624.69,10997.35,1.0,0.0,-120.54226729541006,-124.18010158993515,3.6378342945251054,10896.715811565417,10776.173544270003,33.75567707393785,26.360408926028853,13.174578348734356,1.1797552371692381,0.8472602794764031,0.3324949576928348,0.17782175454182542,23.801080459457683,105.39131483874624,-1.9770000000044088,46.45577300857975,48.08686140570903,-1.6310883971292824,10806.4125,10418.035,10240.0,10282.49,100.0,8.0,92.0,69.43030492732153,61.17123334957841,-1.7914669544199953,62.53282381628495,98.8131436978914,82.41475422473515,-1.1868563021086138,269.4534117647072,10888.268108874765,0.9966176347688452,0.6431733300875875,0.6411137966212621,6.8610646315417245,1.0
2010-04-12,10996.75,11029.77,10992.21,11005.97,153960000,2867422414.985219,4178890000,0.18025083072677514,2153225749.940074,1147.5853468433752,866.9326350617764,1089682.666016867,1163.0088062679595,83.47957355714144,11057.419703127205,10656.9622968728,10857.191000000004,0.0,0.0,10928.789000000002,10928.789000000002,10851.53700000001,0.0,0.0,10642.15,11005.97,1.0,0.0,-120.32864429394975,-123.40981013073808,3.0811658367883297,10913.524148247658,10793.195503953708,34.00146085510394,27.899588268574878,12.77135853149324,1.2467896274340158,0.8038909972500871,0.4428986301839287,0.176281424164841,23.812202951211678,129.5426317035318,-15.981000000003405,45.6770162900406,47.852371168844996,-2.1753548788043915,10834.355,10432.43,10240.0,10282.49,100.0,4.0,96.0,69.87145782403972,61.17570224516595,-0.7004802934269132,63.26468973517585,90.2861107709885,89.44768687396282,-9.713889229011498,262.51620588235534,10898.4053569516,1.5671617687093635,0.0783825194251353,0.07835181637130262,6.944825026284441,1.0
2010-04-13,11006.72,11038.92,10947.77,11019.42,183950000,2972666435.82998,4362840000,0.16657247972962386,2199068857.0915112,-874.3363685783911,446.6081831240921,345476.40435199393,1163.0088062679595,84.24661620142727,11062.289111119959,10689.819888880047,10876.054500000004,0.0,0.0,10940.268333333337,10940.268333333337,10860.642333333342,0.0,0.0,10685.98,11019.42,1.0,0.0,-119.86294371680559,-122.70043684795161,2.8374931311460045,10929.815817748018,10809.952874031213,33.37224772719701,25.83325641181624,15.436406139114778,1.1339998085841323,0.8659827899732878,0.2680170186108445,0.17471221776088094,23.934353201260986,120.70347810230129,-25.69450000000325,44.49630956625793,47.40594298504202,-2.909633418784089,10854.46,10437.005,10291.2,10282.49,100.0,4.0,96.0,70.58475451219377,53.233705588486735,0.3613531440237921,63.751425283574896,91.23556114881565,93.44493853923187,-8.764438851184332,250.4637352941172,10906.697298049476,1.6438202008816447,0.12220640252518232,0.12213179128135465,7.075518449635898,1.0
2010-04-14,11020.7,11125.22,11020.63,11123.11,223920000,3187551705.9322896,4586760000,0.1770046268938886,5201811134.649883,3717.0740443014947,672.6618288205698,2331830.154600867,1163.0088062679595,86.40195458128444,11092.215207149522,10703.606792850489,10897.911000000004,1.0,0.0,10958.751333333335,10958.751333333335,10876.005333333344,1.0,0.0,10733.67,11123.11,1.0,0.0,-126.40368607127311,-123.44108669261593,-2.9625993786571883,10959.553384248322,10833.149698177049,33.61449006393964,30.556024251090875,14.12840232958373,1.156068539589837,0.7930721981673552,0.3629963414224817,0.17474120321302314,24.102925902980232,185.5840247732092,-2.051000000003114,43.248350196197684,46.80119445148608,-3.552844255288392,10900.425,10480.155,10299.1,10282.49,100.0,4.0,96.0,75.41678850230853,62.0488456249466,1.7786610727402772,67.99599412483951,99.31668771657154,93.61278654545859,-0.6833122834284691,262.6434705882384,10931.898373491533,2.513741479545379,0.9409751148427016,0.9365755218583516,8.083072432335793,1.0
2010-04-15,11122.96,11154.55,11096.2,11144.57,203720000,3321584453.147372,4790480000,0.20434882286148215,5083242572.557017,1502.2862261927971,614.744732990549,2500071.840867008,1165.252618383682,83.59675912315586,11125.431476943533,10711.480523056469,10918.456000000002,1.0,0.0,10985.366000000004,10985.366000000004,10904.24400000001,1.0,0.0,10741.98,11144.57,1.0,0.0,-131.79961029689548,-125.11279141347185,-6.686818883423626,10988.017478979351,10856.217868682454,34.081443379278326,31.500424736936456,13.45142966381271,1.2239497510586668,0.8154733429011854,0.4084764081574813,0.17587100967799044,24.211804173485213,195.15767752182822,-11.036000000001877,43.098988519037675,46.15909051837962,-3.0601019993419314,10915.09,10494.82,10311.53,10282.49,100.0,4.0,96.0,76.28506292238565,62.178058608613355,3.1689227478808464,70.48279911435895,97.0483851886905,95.86687801802591,-2.9516148113094736,283.3993529411764,10976.620122123892,2.282610092273571,0.19293165310780847,0.192745779028769,8.291598890709206,2.0
2010-04-16,11143.66,11153.79,10973.92,11018.66,373950000,3133663507.464377,4416530000,0.11279055623122945,-2369227009.2368336,-2959.112822569853,524.1798008280391,-3831801.3753599175,1165.252618383682,93.22408321084036,11131.411453871267,10729.44954612874,10930.430500000002,0.0,0.0,10998.886000000002,10998.886000000002,10909.68500000001,0.0,0.0,10741.98,11144.57,0.0,0.0,-124.48109383210613,-124.98645189719872,0.5053580650925937,10992.731712982526,10868.25061915042,32.57379283112545,27.17739292999405,20.935114676913788,1.1219626552603446,0.7913712264538936,0.330591428806451,0.1750256039829382,24.45832401432855,105.98271587695436,-73.80050000000301,41.39241417353081,45.303868799844025,-3.911454626313201,10915.09,10494.82,10333.145,10282.49,96.0,4.0,92.0,62.366747500456526,57.28755517701256,3.870979459714477,64.83912667374122,57.76140743503677,84.70882678009961,-42.23859256496323,281.2925588235321,10977.919783731244,1.0198562079758529,-1.1297878697877015,-1.136218453454951,7.0681335424428005,1.0
2010-04-19,11018.36,11095.3,10977.85,11092.05,214850000,3336623128.579745,4631380000,0.2022446967232772,221782777.7969816,-1491.2897370258538,347.1123640490373,-2793829.1204768657,1173.0138061926511,95.6466748897562,11141.038396987751,10754.829603012253,10947.934,0.0,0.0,11008.206666666667,11008.206666666667,10913.669666666678,0.0,0.0,10785.89,11144.57,0.0,0.0,-123.18309838154892,-124.62578119406875,1.4426828125198483,11008.011449446753,10884.828351065204,31.17383160784064,24.785465139732995,19.092580232311228,1.0943321693238752,0.8515650923570404,0.2427670769668349,0.17388808414233164,24.75157986916777,99.24969138380207,-20.8640000000014,40.365501517417286,44.35244176648332,-3.9869402490660377,10930.925,10494.82,10346.5975,10282.49,92.0,4.0,88.0,66.23388495152791,58.58517326746322,4.819620239249773,67.98895367559369,80.57316921546682,78.46098727973138,-19.426830784533173,266.8057352941196,10982.535888754648,2.1684445357353077,0.6660519518707275,0.6638436261654945,7.7812629357338015,1.0
2010-04-20,11093.11,11146.08,11081.47,11117.06,175170000,3354435648.313532,4806550000,0.1814953277765296,815956909.5402753,2847.457898041921,477.9696412134073,1825980.33871814,1175.6586802504567,92.54300740078064,11155.964799915688,10773.020200084316,10964.492500000002,0.0,0.0,11023.53066666667,11023.53066666667,10928.518666666676,0.0,0.0,10836.15,11144.57,0.0,0.0,-122.75745410112177,-124.25211577547937,1.4946616743576158,11024.788149531867,10902.030695430743,30.4048255557225,27.452044305689128,18.14642426039344,1.1634260437881878,0.8288887474541748,0.33453729633401297,0.17271010101967862,24.93378881358028,136.31932785323895,9.057499999997162,39.175962378834186,43.42100901456896,-4.245046635734767,10930.925,10494.82,10375.3925,10282.49,88.0,4.0,84.0,67.46099526649347,59.040166677505425,5.786843355200208,65.55432818702958,88.34700982220569,75.56052882423644,-11.652990177794313,270.5799705882346,10989.489661696469,1.7387094619143082,0.22547680545976775,0.2252229879720957,8.024284684285487,1.0
2010-04-21,11116.91,11153.72,11071.34,11124.92,188880000,3411250972.421327,4995430000,0.15071733769149234,911476893.8916802,-54.300667090210716,564.393685573791,528509.9336227786,1175.6586802504567,91.5267066607025,11176.563548689499,10776.030451310507,10976.297000000002,0.0,0.0,11045.009000000002,11045.009000000002,10953.480000000009,0.0,0.0,10836.15,11144.57,0.0,0.0,-121.65203531616136,-123.7320996836158,2.0800643674544403,11040.19304960389,10918.541014287726,29.535770006181544,25.7030458294374,17.77373054529428,1.1812927456018991,0.797967977861238,0.3833247677406609,0.17135075679895972,25.073603824784303,121.06335303638427,-6.3070000000025175,38.84050811547504,42.52786930726342,-3.687361191788384,10964.48,10494.82,10375.3925,10282.49,84.0,4.0,80.0,67.85635386352949,66.2476086680241,6.700543212093182,66.73330228397387,90.45609740385258,86.45875881384171,-9.54390259614742,258.22244117647097,11006.103516953928,1.3794077577447663,0.0707021460709889,0.07067716387840761,8.100660171835129,1.0
2010-04-22,11119.78,11149.86,11016.4,11134.29,214700000,3575855378.2358046,5210130000,0.22812602041841634,1068657194.7643217,-1827.5379599440985,270.92392120466707,314373.9857723366,1175.6586802504567,95.72003599463235,11191.907605388653,10790.500394611354,10991.204000000003,0.0,0.0,11064.343333333334,11064.343333333334,10969.995333333343,0.0,0.0,10841.21,11144.57,0.0,0.0,-120.14708287419852,-123.01509632173232,2.8680134475337984,11054.66950351098,10934.522420636784,27.92456239074527,23.1318288541318,20.113777092880234,1.1159459355385275,0.8444221956948664,0.2715237398436613,0.1697543594636738,25.25126544371109,95.37827954523272,-93.68400000000292,38.916312094856494,41.69015142796084,-2.773839333104356,10985.8075,10529.32,10420.7325,10282.49,80.0,8.0,72.0,68.35005218240072,59.05365158439025,7.574391281800705,68.84458271109729,93.47419957482496,90.75910226696108,-6.525800425175048,230.31726470588544,11020.604486750932,1.497722422718718,0.08422532476639599,0.08418987514335896,8.191708303939471,1.0
2010-04-23,11132.18,11205.64,11105.65,11204.28,207380000,3777594078.105797,5417510000,0.3286217681787861,2989495624.0836983,3496.3713231748134,359.3008452677292,1484419.7154651375,1183.0488551992614,96.14703239516909,11218.030390704578,10800.68460929543,11009.357500000006,0.0,0.0,11084.020666666669,11084.020666666669,10987.079666666676,1.0,0.0,10850.36,11204.28,1.0,0.0,-123.18203941825412,-123.0484849410367,-0.1335544772174302,11077.686502970833,10954.504463552576,27.05500077790649,25.570576667813803,18.611578100261745,1.1297560610034858,0.8305392138494402,0.29921684715404584,0.16899569856500826,25.43672945178599,135.43992342519007,-82.287500000004,39.09601065581298,40.95892857971333,-1.8629179239003548,11013.3175,10557.85,10472.7675,10301.535,100.0,4.0,96.0,71.83044014032465,60.09758253383704,8.668675425893976,69.34070006259695,99.62384179228356,94.51804625698703,-0.3761582077164337,229.64144117647263,11041.356806178477,2.8149523928380047,0.6285986802930355,0.6266312393560014,8.871799954524517,1.0
2010-04-26,11205.11,11258.01,11187.65,11205.03,191920000,3680488449.907962,5609430000,0.3139991936661879,2582987677.786027,2463.076594414374,531.3991475408516,1316434.8195639472,1183.1280469582498,93.56832915565224,11238.958816517763,10815.223183482243,11027.091000000004,0.0,0.0,11104.77866666667,11104.77866666667,11004.557666666675,1.0,0.0,10856.63,11205.03,1.0,0.0,-124.21589950925771,-123.28196785468091,-0.93393165457681,11097.27781020609,10973.06191069683,26.7713742252794,28.187797295031014,17.614654431928066,1.1870766256459828,0.7924155110235339,0.3946611146224491,0.16849981306159406,25.436481530909358,149.11056952399056,-29.741000000003623,38.96017056244146,40.34380202373372,-1.383631461292261,11046.04,10610.485,10509.5325,10309.545,100.0,4.0,96.0,71.86614225162016,66.20830916732336,9.6708400161978,65.38695031916276,87.20042520293786,93.43282219001549,-12.799574797062125,247.54641176470975,11059.219823242285,2.543774314614997,0.0066938705566066395,0.006693646527011765,8.879087691886124,2.0
2010-04-27,11203.67,11218.86,10973.17,10991.99,263400000,3457441642.9561114,5346030000,0.2331076527337887,-5802401419.040582,-11828.844855732712,-74.46456255159599,-4995148.28294462,1183.1280469582498,108.78049624008707,11235.852551114222,10827.942448885784,11031.897500000005,0.0,0.0,11110.709000000004,11110.709000000004,10995.034000000009,0.0,1.0,10856.63,11205.03,0.0,0.0,-106.61569417304236,-119.9487131183532,13.333018945310855,11081.079685558996,10974.463991385954,25.64919590301167,23.461864305508737,29.297514699692478,1.0862960436562077,0.8244133697135062,0.2618826739427013,0.16401315775224476,25.62021909087481,28.045993196713532,-25.927500000003423,37.00019928384111,39.649563033471885,-2.6493637496307656,11046.08,10617.36,10530.92,10327.495,96.0,8.0,88.0,51.787865936488274,64.40805668701947,9.491785776474217,57.62778740730493,35.73154232701962,74.18526977408034,-64.26845767298039,228.6194117647083,11058.676368131655,-0.048739014398928665,-1.9012889746837012,-1.9195958898444945,6.808981601864095,1.0
2010-04-28,10988.87,11078.52,10965.38,11045.27,236760000,3555041840.9409103,5582790000,0.24849041057511675,-3171405102.0347624,-3539.3284760939973,-292.5940915920628,-3860380.141472036,1188.8628649795487,109.21644661607849,11234.60744508599,10842.972554914017,11038.790000000005,0.0,0.0,11104.716000000004,11104.716000000004,10988.186000000009,0.0,0.0,10856.63,11205.03,0.0,0.0,-95.86162225238512,-115.13129494515958,19.269672692774463,11075.570503165305,10979.70888091292,24.67536607418567,21.66085716134223,27.57708006137015,1.0814725857775789,0.911545794405206,0.16992679137237254,0.15769876591232534,25.708366583980943,-1.6970136948575312,-19.37000000000262,35.02662176324629,38.75263339393951,-3.726011630693215,11066.54,10620.915,10532.6975,10327.495,92.0,4.0,88.0,55.16181025165122,57.45317077037157,9.556054527772037,55.20267587655021,35.74556767042203,52.892511733459855,-64.25443232957797,197.03885294118118,11058.40364840699,0.3570789307984766,0.4847165981774149,0.4835456296694574,7.326702464032597,1.0
2010-04-29,11045.64,11197.32,11041.64,11167.32,194310000,3674463608.669585,5777100000,0.29655421174383984,669586412.5416117,7814.0447738150315,29.510379982049308,3294736.410078775,1201.9997745046894,113.86280195447064,11238.84205498869,10869.806945011314,11054.324500000002,0.0,0.0,11105.081333333335,11105.081333333335,10978.818333333342,0.0,0.0,10897.52,11205.03,0.0,0.0,-96.07980952534855,-111.32099786119737,15.241188335848848,11089.685810370645,10993.606000845295,23.253731405582872,27.242378864710805,24.76054915441459,1.0729737896097051,0.8729982192106673,0.1999755703990378,0.15232567951496845,25.879719150460076,80.71246514245163,68.78549999999814,34.01849786582346,37.9333093597498,-3.914811493926337,11074.4575,10679.41,10598.94,10364.49,88.0,4.0,84.0,61.7630181532623,58.09992502634807,10.12938806685382,58.32885859813405,70.76779267663727,47.4149675580263,-29.232207323362747,187.83900000000358,11059.173404499825,1.3421759039949441,1.1049978859729137,1.0989373890376797,8.512660257344585,2.0
2010-04-30,11168.23,11197.93,10999.69,11008.61,255130000,3442293249.5089717,5521970000,0.21670369638925094,-5210594832.107158,-1606.0913259906044,-167.1808109346635,-1478787.268035461,1201.9997745046894,122.30052175902357,11234.921929217142,10881.881070782863,11058.401500000002,0.0,0.0,11107.076666666673,11107.076666666673,10978.976666666673,0.0,0.0,10897.52,11205.03,0.0,0.0,-82.49520058507188,-105.5558384059723,23.06063782090041,11077.21260877516,10994.717408190088,21.655383054935726,23.89559788493381,24.3183641792454,1.0036534842119385,0.9013093108491588,0.10234417336277957,0.1446573124112216,26.043809517173987,15.460322722705216,86.16849999999796,31.996194574928584,37.00338636613995,-5.0071917912113655,11074.4575,10721.92,10636.03,10364.49,84.0,4.0,80.0,51.20587675845797,51.32370526181451,9.826321363278392,49.76126771570612,19.610624033006765,42.04132812668868,-80.38937596699324,162.38626470588497,11058.905669321799,-1.0293883635062495,-1.4212004312583404,-1.4313962014242063,6.970477861797298,1.0
2010-05-03,11009.6,11177.67,11009.6,11151.83,178080000,3565615265.33571,5700050000,0.2260885334062316,-822707341.8061522,-488.41096698114836,-139.61471082057474,-1309120.473568283,1217.637571438595,126.97646958312114,11243.801890010684,10890.829109989316,11067.3155,0.0,0.0,11112.873333333337,11112.873333333337,10979.711333333342,0.0,0.0,10897.52,11205.03,0.0,0.0,-82.33682947135094,-100.91203661904802,18.575207147697085,11088.692207425134,11006.355377953783,20.171202443620526,21.472860076508525,21.85276274839524,1.0332370908766615,0.9214360563631504,0.11180103451351098,0.13807773165128046,26.202006889520455,53.46941755071657,-48.65550000000076,30.53077943646884,36.0428104836549,-5.512031047186066,11074.4575,10721.92,10666.825,10395.285,80.0,12.0,68.0,58.15658433392438,57.10168294233736,10.15481263562077,50.73909320231609,63.715271844991996,51.364562851545344,-36.284728155008004,122.2447647058816,11060.016359762205,0.06514383237756341,1.300981686152913,1.2925916099678858,8.362144188369536,2.0
2010-05-04,11149.48,11149.48,10869.25,10926.77,242100000,3422902140.4026203,5457950000,0.17171458668567058,-8489038578.69097,-9754.22639405208,-1101.8504564172586,-2569138.6970479875,1217.637571438595,142.53682262480905,11247.321794262727,10882.987205737272,11065.1545,0.0,0.0,11099.569666666672,11099.569666666672,10944.845666666672,0.0,1.0,10897.52,11205.03,0.0,0.0,-63.32093381847517,-93.39381605893342,30.072882240458284,11063.781098590498,11000.460164772025,20.018052023912887,18.158796622361965,26.14559144256003,0.9214961996285888,0.9859959611540138,-0.06449976152542491,0.12820234503755915,26.522559877350968,-82.57453142979395,26.895499999998716,27.382389094010602,34.76968614793664,-7.387297053926037,11054.525,10721.92,10679.6725,10395.285,76.0,8.0,68.0,46.8600846158023,49.68330276553679,9.314580614810886,42.432201261327975,14.795760880749151,32.70721891958264,-85.20423911925084,94.57888235294376,11055.760404131197,-0.833948955680631,-2.0181441072900097,-2.038786841071527,6.17523996089886,2.0
2010-05-05,10918.4,10946.79,10814.84,10866.83,218830000,3376515819.06878,5239120000,0.16438707626404284,-9150128810.306562,-7751.3012384042395,-1762.8209896027613,-6086342.944488023,1210.95808646435,141.4781403623282,11251.826696692771,10875.413303307232,11063.62,0.0,1.0,11075.519000000006,11075.519000000006,10915.838000000009,0.0,1.0,10866.83,11205.03,0.0,1.0,-42.9192955284052,-83.29891195282782,40.37961642442261,11033.480929576577,10990.56163404817,20.270296928295807,16.850974710664126,27.23237452413497,0.8607456247615506,1.0999872827054566,-0.2392416579439061,0.11523495904363715,26.746613381241893,-186.6682077814851,53.43999999999868,23.455548938031306,33.05182357495606,-9.596274636924754,11036.425,10721.92,10695.7875,10395.285,72.0,4.0,68.0,44.38718916410893,43.0325939268476,8.290413885484824,42.68956251754868,11.731389760137146,30.080807495292763,-88.26861023986284,61.83291176470812,11047.287847138792,-2.030463259722048,-0.5485610111679917,-0.5500711322385499,5.592803990959316,2.0
2010-05-06,10868.12,10879.76,9869.62,10520.32,459890000,3509118786.380241,4779230000,0.16251202713626287,-30608179537.405636,-111169.43345147748,-9492.129605953305,-15864902.750969652,1210.95808646435,228.3443263260953,11341.733672815595,10744.831327184407,11043.2825,0.0,1.0,11007.824000000004,11007.824000000004,10760.47500000001,0.0,1.0,10520.32,11205.03,0.0,1.0,1.1958261578711245,-66.39996433068804,67.59579048855916,10954.533094257102,10955.728920414971,23.549400557201267,10.573026549956976,51.94809987582077,0.6146977281344687,1.0941618865076026,-0.4794641583731339,0.09434906532671164,27.669670697706838,-427.72661757195067,81.63749999999891,16.445296907966426,30.53507760297312,-14.089780695006693,10563.815,10563.815,10697.7525,10395.285,68.0,100.0,-32.0,33.41053779129573,42.2325358681855,5.764543150914679,54.79783706258939,46.867234710708026,24.464795117198104,-53.132765289291974,-75.90788235293803,10989.900348995754,-5.3677860873288425,-3.1886944030595887,-3.240640516855109,2.22577216006592,2.0
2010-05-07,10519.42,10579.12,10241.23,10380.43,428730000,3433635203.8533835,4350500000,0.1091681505378496,-34803445274.91908,2796.6381288922935,-9185.849044102008,-20365362.68069489,1194.8558265791467,239.29889369348592,11428.032371166932,10596.840628833066,11012.4365,0.0,1.0,10930.664333333338,10930.664333333338,10659.525333333342,0.0,1.0,10380.43,11205.03,0.0,1.0,46.90464427494953,-43.73904260956053,90.64368688451006,10866.209541294471,10913.11418556942,26.594282498327757,9.321965144572273,45.80130146094552,0.7609307404762905,1.1656904144198856,-0.4047596739435951,0.06640403957314757,28.277988594233623,-299.0858061317841,121.85350000000109,8.568084278974952,27.15817912703239,-18.59009484805744,10554.0275,10563.815,10697.7525,10395.285,64.0,100.0,-36.0,30.167128333997265,33.594027302220624,2.9818519978285978,52.146469592938445,36.791535519558614,31.79671999680125,-63.2084644804414,-203.43238235293572,10890.558494282192,-6.692093066736658,-1.3297124041854236,-1.3386322399288275,0.8664633873791905,1.0
2010-05-10,10386.18,10835.17,10386.03,10785.14,313350000,3677176678.671925,4663850000,0.16296055634445142,-11714970449.930685,28727.90314344981,-7337.245812287159,6515947.252888944,1241.4406117542162,260.84300432413727,11428.661481133267,10574.128518866735,11001.395,0.0,0.0,10875.85266666667,10875.85266666667,10566.835666666677,0.0,0.0,10380.43,11205.03,0.0,0.0,49.89731209573802,-25.01177166850082,74.90908376423883,10853.737304172244,10903.634616267982,27.65229812808353,16.20008835416468,39.096450400865045,0.7978997503801686,1.0866410352050035,-0.28874128482483497,0.0420440272269483,28.823393867809052,-133.8628969949426,202.88500000000028,3.9672375432325007,23.487850044742547,-19.520612501510048,10548.795000000002,10563.815,10698.435,10395.74,60.0,96.0,-36.0,46.38364426665123,35.966372465962216,2.2611374059751346,56.74094307967574,65.94112605247797,49.866632094248196,-34.058873947522024,-295.86614705881766,10886.342465303374,-3.1358083901173885,3.898778759646748,3.8246958050386586,4.799023637533195,2.0
2010-05-11,10780.0,10874.54,10685.38,10748.26,223950000,3602116253.63492,4439900000,0.12566326702727088,-11221299814.226273,14305.040232194786,-6311.578605195374,11451021.779487085,1237.1954809759884,253.67470389172368,11428.939997001837,10546.734002998162,10987.837,0.0,0.0,10846.658000000003,10846.658000000003,10543.294000000009,0.0,0.0,10380.43,11205.03,0.0,0.0,54.615358826033116,-9.086345569594037,63.70170439562715,10837.510026607284,10892.125385433315,28.39143563669526,16.48398366799319,36.690348665820096,0.8900636956860647,1.0752321774570714,-0.18516848177100675,0.02038320925986209,29.17114651112326,-79.47537962305263,217.1930000000011,0.27604438919864305,19.626674780959476,-19.350630391760827,10548.795000000002,10563.815,10758.2925,10411.575,56.00000000000001,92.0,-35.99999999999999,45.350150074389724,36.47371116335876,1.5065229297369054,57.562570564678246,63.28481190443606,55.339157825490865,-36.71518809556394,-340.00111764705434,10883.17965238516,-4.0700518016329505,-0.3419519820790362,-0.3425379741250012,4.4406612990051775,1.0
2010-05-12,10742.15,10909.08,10742.15,10896.91,196630000,3770075707.897186,4636530000,0.1169320701774075,-5442678483.622533,3875.903549814357,-5904.189925926911,1953620.051802569,1254.3060745276034,245.0002335025514,11414.76663367546,10538.287366324535,10976.526999999998,0.0,0.0,10828.623666666672,10828.623666666672,10519.880666666677,0.0,0.0,10380.43,11205.03,0.0,0.0,45.831317274827605,1.897186999290291,43.9341302755373,10846.648484052315,10892.479801327143,28.85843107048386,16.71646413697314,34.66298178570965,0.9218904717904868,1.0639461598929818,-0.14205568810249491,0.004065162914741998,29.27351879114587,-43.13349662720152,15.463000000001555,-2.899206274684256,15.524707654236392,-18.423913928920648,10548.795000000002,10563.815,10779.6625,10411.575,52.0,88.0,-36.0,50.1695874408592,42.15696854885108,1.4409171585546343,58.12295150971666,73.99145773161716,67.73913189617706,-26.00854226838284,-350.12891176470293,10883.359806600043,-2.7498364573767384,1.38301455305323,1.3735381799010682,5.885090844075448,2.0
